MUN,NOM_MUN,NOM_LOC,POBTOT
9,Alto Lucero de Gutiérrez Barrios,Sabanetas,140
9,Alto Lucero de Gutiérrez Barrios,San Ángel,3
9,Alto Lucero de Gutiérrez Barrios,San Luis de los Reyes,23
9,Alto Lucero de Gutiérrez Barrios,Santa Ana,899
9,Alto Lucero de Gutiérrez Barrios,Santander,373
9,Alto Lucero de Gutiérrez Barrios,El Súchil,16
9,Alto Lucero de Gutiérrez Barrios,El Tabacal,49
9,Alto Lucero de Gutiérrez Barrios,La Palmita (Tepancán),17
9,Alto Lucero de Gutiérrez Barrios,Tierra Blanca,576
9,Alto Lucero de Gutiérrez Barrios,Topilito de Zaragoza,76
9,Alto Lucero de Gutiérrez Barrios,Topiltepec,261
9,Alto Lucero de Gutiérrez Barrios,Vainilla,125
9,Alto Lucero de Gutiérrez Barrios,Vaquería,341
9,Alto Lucero de Gutiérrez Barrios,La Vaqueta,9
9,Alto Lucero de Gutiérrez Barrios,Mesa de Veinticuatro,447
9,Alto Lucero de Gutiérrez Barrios,El Vergel,24
9,Alto Lucero de Gutiérrez Barrios,Villa Candelaria,241
9,Alto Lucero de Gutiérrez Barrios,Xomotla,811
9,Alto Lucero de Gutiérrez Barrios,La Charrasca,18
9,Alto Lucero de Gutiérrez Barrios,Monte de Oro,11
9,Alto Lucero de Gutiérrez Barrios,Boca de Loma,6
9,Alto Lucero de Gutiérrez Barrios,Boca Andrea,16
9,Alto Lucero de Gutiérrez Barrios,Mata de Caña,22
9,Alto Lucero de Gutiérrez Barrios,Plan del Río,15
9,Alto Lucero de Gutiérrez Barrios,Boquilla de Oro,19
9,Alto Lucero de Gutiérrez Barrios,Las Casillas,64
9,Alto Lucero de Gutiérrez Barrios,Boca de Ovejas,19
9,Alto Lucero de Gutiérrez Barrios,Ojo de Agua,20
9,Alto Lucero de Gutiérrez Barrios,Tierra Colorada,5
9,Alto Lucero de Gutiérrez Barrios,Punta Delgada,4
9,Alto Lucero de Gutiérrez Barrios,Roca Mar,6
9,Alto Lucero de Gutiérrez Barrios,El Abra,125
9,Alto Lucero de Gutiérrez Barrios,Cieneguita,17
9,Alto Lucero de Gutiérrez Barrios,Costal de Huesos,5
9,Alto Lucero de Gutiérrez Barrios,Desviación las Hayas,12
9,Alto Lucero de Gutiérrez Barrios,El Ensueño,55
9,Alto Lucero de Gutiérrez Barrios,La Guadalupe,13
9,Alto Lucero de Gutiérrez Barrios,Lindavista,4
9,Alto Lucero de Gutiérrez Barrios,Nuevo Vergel (Loma Bonita),6
9,Alto Lucero de Gutiérrez Barrios,Mesa de Tigres,3
9,Alto Lucero de Gutiérrez Barrios,La Nueva Esperanza,12
9,Alto Lucero de Gutiérrez Barrios,La Pedrera,5
9,Alto Lucero de Gutiérrez Barrios,La Quibracha,11
9,Alto Lucero de Gutiérrez Barrios,La Gloria,3
9,Alto Lucero de Gutiérrez Barrios,Rancho Nuevo,13
9,Alto Lucero de Gutiérrez Barrios,San Isidro la Peña,249
9,Alto Lucero de Gutiérrez Barrios,Tecuán,100
9,Alto Lucero de Gutiérrez Barrios,La Tejería,2
9,Alto Lucero de Gutiérrez Barrios,Monte Calvario,6
9,Alto Lucero de Gutiérrez Barrios,Las Palmitas,7
9,Alto Lucero de Gutiérrez Barrios,El Rosario,2
9,Alto Lucero de Gutiérrez Barrios,Los Carriles,2
9,Alto Lucero de Gutiérrez Barrios,La Carolina,16
9,Alto Lucero de Gutiérrez Barrios,Nueva Villa,8
9,Alto Lucero de Gutiérrez Barrios,Los Capulines,5
9,Alto Lucero de Gutiérrez Barrios,Vega de Monte de Oro,4
9,Alto Lucero de Gutiérrez Barrios,Loma de Coyote,4
9,Alto Lucero de Gutiérrez Barrios,Yerbabuena,72
9,Alto Lucero de Gutiérrez Barrios,Los Robles,6
9,Alto Lucero de Gutiérrez Barrios,El Riego (El Papayal),9
9,Alto Lucero de Gutiérrez Barrios,La Barbechera de Santa Ana,1
9,Alto Lucero de Gutiérrez Barrios,El Clarín,1
9,Alto Lucero de Gutiérrez Barrios,El Desafío,6
9,Alto Lucero de Gutiérrez Barrios,Entrada a Vainilla,13
9,Alto Lucero de Gutiérrez Barrios,Gustavo Rubio Aguilar,1
9,Alto Lucero de Gutiérrez Barrios,El Mirador,2
9,Alto Lucero de Gutiérrez Barrios,Pacheco,1
9,Alto Lucero de Gutiérrez Barrios,El Paraíso (El Rosillo),2
9,Alto Lucero de Gutiérrez Barrios,El Caribe,13
9,Alto Lucero de Gutiérrez Barrios,El Progreso,23
9,Alto Lucero de Gutiérrez Barrios,San Felipe,6
9,Alto Lucero de Gutiérrez Barrios,La Loma,27
9,Alto Lucero de Gutiérrez Barrios,Alto Lucero,5
9,Alto Lucero de Gutiérrez Barrios,Paso del Ciruelo,4
9,Alto Lucero de Gutiérrez Barrios,Playa Palma Sola,8
9,Alto Lucero de Gutiérrez Barrios,La Guadalupe,1
9,Alto Lucero de Gutiérrez Barrios,La Lomita,5
9,Alto Lucero de Gutiérrez Barrios,Las Mesitas,6
9,Alto Lucero de Gutiérrez Barrios,El Mirador,8
9,Alto Lucero de Gutiérrez Barrios,Nogales,7
9,Alto Lucero de Gutiérrez Barrios,El Lucero,5
9,Alto Lucero de Gutiérrez Barrios,Tres Pasos,9
9,Alto Lucero de Gutiérrez Barrios,Arroyo Agrio,88
9,Alto Lucero de Gutiérrez Barrios,La Esmeralda,15
9,Alto Lucero de Gutiérrez Barrios,Las Bugambilias,6
9,Alto Lucero de Gutiérrez Barrios,Loma del Filo,10
9,Alto Lucero de Gutiérrez Barrios,Localidades de una vivienda,84
9,Alto Lucero de Gutiérrez Barrios,Localidades de dos viviendas,67
10,Altotonga,Total del Municipio,64234
10,Altotonga,Altotonga,21640
10,Altotonga,Adolfo Moreno,1790
10,Altotonga,Ahueyahualco,2944
10,Altotonga,Coahuixtepec,329
10,Altotonga,Comales,378
10,Altotonga,Champilico,1174
10,Altotonga,Chichicapa,933
10,Altotonga,Doctor Daniel Guzmán,381
10,Altotonga,La Estanzuela,1055
10,Altotonga,Francisco Javier Gómez,464
10,Altotonga,Guadalupe Victoria,105
10,Altotonga,Ignacio Zaragoza Segunda Sección,908
10,Altotonga,Juan Marcos (San José Buenavista),3039
10,Altotonga,Quilate Antiguo,177
10,Altotonga,Lerdo de Tejada,563
10,Altotonga,Magueyitos,635
10,Altotonga,Malacatepec,275
10,Altotonga,Mecacalco,435
10,Altotonga,Mexcalteco,484
10,Altotonga,Pastor Vergara,259
10,Altotonga,Paxtepec,73
10,Altotonga,Ricardo Flores Magón,347
10,Altotonga,San Felipe,367
10,Altotonga,San José Buenavista,243
10,Altotonga,Tepiolulco,429
10,Altotonga,Tatempa,220
10,Altotonga,Temimilco,580
10,Altotonga,San Pedro Tepozoteco,546
10,Altotonga,Texacaxco,853
10,Altotonga,Tezahuapan de Juárez,2143
10,Altotonga,San Miguel Tlalpoalan,1688
10,Altotonga,Las Truchas,851
10,Altotonga,El Tularcillo,21
10,Altotonga,Xoampolco,1113
10,Altotonga,Gutiérrez Zamora,1828
10,Altotonga,Agua Santa,220
10,Altotonga,Alseseca,178
10,Altotonga,Arroyo Chico,268
10,Altotonga,La Barranca,132
10,Altotonga,Belisario Domínguez,254
10,Altotonga,Buen Amigo,62
10,Altotonga,Cerro de los Muertos,17
10,Altotonga,Cerro Gordo,60
10,Altotonga,Colonia Ejidal Guadalupe Victoria,216
10,Altotonga,La Cuchilla,12
10,Altotonga,El Charro,1
10,Altotonga,Encinal,66
10,Altotonga,Equimita,54
10,Altotonga,Ilite,10
10,Altotonga,Lerdo Chiquito,158
10,Altotonga,Limoncillo,51
10,Altotonga,Limontita,372
10,Altotonga,Loma Bonita,75
10,Altotonga,Loma del Arco,24
10,Altotonga,Mazapa,345
10,Altotonga,Plan de la Soledad,19
10,Altotonga,Poza Verde,14
10,Altotonga,La Prensa,488
10,Altotonga,Quilate Nuevo,580
10,Altotonga,Rancho Nuevo,122
10,Altotonga,Relicario,70
10,Altotonga,Río Vasco,357
10,Altotonga,San Antonio,20
10,Altotonga,San Emiliano,4
10,Altotonga,San Isidro,198
10,Altotonga,San José Tepozoteco,600
10,Altotonga,Santa Cruz Tepozoteco,748
10,Altotonga,Tiocuautla,564
10,Altotonga,Vega de San Pedro,192
10,Altotonga,Vega Chica,125
10,Altotonga,La Vega (Úrsulo Galván),263
10,Altotonga,Veintiuno de Agosto,1585
10,Altotonga,La Ventilla,485
10,Altotonga,Vista Hermosa,27
10,Altotonga,Zoatzingo,596
10,Altotonga,Santa Rosa,285
10,Altotonga,El Morro,52
10,Altotonga,Cascajal,31
10,Altotonga,Cerro Gacho,4
10,Altotonga,Lindero de Tepeycan,107
10,Altotonga,Loma Tinta,9
10,Altotonga,Buena Vista,745
10,Altotonga,Coxolico,712
10,Altotonga,Cruz Verde,40
10,Altotonga,Xocotla,493
10,Altotonga,El Libramiento,17
10,Altotonga,El Paraíso,5
10,Altotonga,Xaltepec,109
10,Altotonga,Kilate Sur,48
10,Altotonga,Colonia 3 de Mayo,80
10,Altotonga,El Rincón (Primera Sección),48
10,Altotonga,Sección Plan de Limón,56
10,Altotonga,Los Olmos (Sección Doctor Daniel Guzmán),141
10,Altotonga,Plan de Arenas,68
10,Altotonga,El Roble,3
10,Altotonga,El Rincón,133
10,Altotonga,Barrio las Bodas,31
10,Altotonga,Colonia el Establo,87
10,Altotonga,Ignacio Zaragoza Primera Sección,1070
10,Altotonga,Ignacio Zaragoza Tercera Sección,705
10,Altotonga,Monte Azul,78
10,Altotonga,Comales Sección el Depósito,35
10,Altotonga,Río Vasco II,126
10,Altotonga,El Manantial,11
10,Altotonga,Los Caballeros,3
10,Altotonga,Localidades de una vivienda,29
10,Altotonga,Localidades de dos viviendas,11
11,Alvarado,Total del Municipio,57035
11,Alvarado,Alvarado,20797
11,Alvarado,La Aguada,539
11,Alvarado,Antón Lizardo,6284
11,Alvarado,Arbolillo,679
11,Alvarado,El Bayo,689
11,Alvarado,Conejo Blanco (Conejos),113
11,Alvarado,Costa de la Palma,298
11,Alvarado,Mandinga y Cardón,450
11,Alvarado,Mandinga y Matoza,1430
11,Alvarado,La Mojarra,28
11,Alvarado,Moral y Mosquitero,234
11,Alvarado,El Nanchal,269
11,Alvarado,La Piedra,517
11,Alvarado,Punta de Arenas,60
11,Alvarado,Punta Valiente,8
11,Alvarado,Rincón de la Palma,302
11,Alvarado,Salinas,995
11,Alvarado,El Zapote,1112
11,Alvarado,Las Barrancas,315
11,Alvarado,Buen País,346
11,Alvarado,Cala Larga,67
11,Alvarado,Camaronera,170
11,Alvarado,Punta de Gamboa (Campo Verde),5
11,Alvarado,Playa Zapote,175
11,Alvarado,Capricho,37
11,Alvarado,Puente de la Carreta,68
11,Alvarado,Ciénega del Sur,151
11,Alvarado,El Cocuite,76
11,Alvarado,Costa de San Juan,59
11,Alvarado,La Cruz,2
11,Alvarado,Chocotán,188
11,Alvarado,El Faro,5
11,Alvarado,Paso Nacional,1828
11,Alvarado,Santa Arely (Gamboa),22
11,Alvarado,El Hato,231
11,Alvarado,Lomas de Zamorano (Epitacio Zamorano),13
11,Alvarado,El Maguey,3
11,Alvarado,Martín Prieto,18
11,Alvarado,Mata de Uva,483
11,Alvarado,Monte Alto,23
11,Alvarado,La Palma,127
11,Alvarado,Motzorongo,15
11,Alvarado,Paso Salinas,384
11,Alvarado,Paso el Platanar,8
11,Alvarado,La Playa,2
11,Alvarado,Paso de los Cántaros,54
11,Alvarado,Playuelas,25
11,Alvarado,Plaza de Armas,112
11,Alvarado,Puerto Escondido,6
11,Alvarado,Las Pintas,5
11,Alvarado,Punta Chica,1
11,Alvarado,Punta de Tía Pancha,20
11,Alvarado,El Remolino,3
11,Alvarado,San Antonio Flota,6
11,Alvarado,Punta Grande,171
11,Alvarado,San Carlos,4
11,Alvarado,San Pedro Joluca,45
11,Alvarado,El Tecomate,4
11,Alvarado,Las Palmitas,62
11,Alvarado,El Conchal,351
11,Alvarado,El Jiote,20
11,Alvarado,Los Moralitos,2
11,Alvarado,El Nacaste,24
11,Alvarado,Punta Marcial,37
11,Alvarado,Isla del Amor,35
11,Alvarado,La Tunilla,71
11,Alvarado,El Rosario,4
11,Alvarado,Puerta Negra,2
11,Alvarado,El Alguacil,4
11,Alvarado,Rancho de la Aguada (Los Ases),12
11,Alvarado,Buena Vista,41
11,Alvarado,Los Médanos de Buena Vista,505
11,Alvarado,El Paso del Llano,3
11,Alvarado,El Callejón (Cuatro Vientos),22
11,Alvarado,El Corte,9
11,Alvarado,Kilómetro Cuatro,11
11,Alvarado,Desviación Ciénega del Sur,7
11,Alvarado,La Boca del Estero,41
11,Alvarado,Los Prietitos,11
11,Alvarado,La Gaviota,4
11,Alvarado,La Guadalupe,2
11,Alvarado,La Blandilla,5
11,Alvarado,El Jiote,2
11,Alvarado,La Manta,17
11,Alvarado,El Martillo,5
11,Alvarado,La Matoza (Acapulquito),4
11,Alvarado,El Nanche,108
11,Alvarado,Palo de Argolla,19
11,Alvarado,El Paraíso,12
11,Alvarado,Pikilín,7
11,Alvarado,El Platanar,96
11,Alvarado,Los Pinos,2
11,Alvarado,San Alberto,13
11,Alvarado,San Diego (Casa General Serrano),8
11,Alvarado,San José (San Felipe),5
11,Alvarado,Santa María,2
11,Alvarado,Santa Rosa de Lima,65
11,Alvarado,Luis Martínez (El Canal),125
11,Alvarado,Amado Nervo,128
11,Alvarado,Las Maravillas,2
11,Alvarado,Cerro Rojas,4
11,Alvarado,Santa Catarina,38
11,Alvarado,Popuyeca,5
11,Alvarado,Las Escolleras,1354
11,Alvarado,Chorrera de Gaytán,12
11,Alvarado,Macuile,74
11,Alvarado,Las Garzas,2
11,Alvarado,Mata de Silla,3
11,Alvarado,Palmira,3
11,Alvarado,La Casa de Piedra,3
11,Alvarado,El Gaucho,5
11,Alvarado,Finca la Mariola,3
11,Alvarado,Finca Bahía Blanca (Estero Viejo),1
11,Alvarado,Paraíso del Estero (La Burbuja),52
11,Alvarado,Finca el Coquimbo,2
11,Alvarado,Los Pinos,1
11,Alvarado,Cancún Bell,10
11,Alvarado,Playa de la Libertad,956
11,Alvarado,Finca Altamira,5
11,Alvarado,La Boyera,4
11,Alvarado,Cerro Colorado,5
11,Alvarado,Juana María,81
11,Alvarado,Llano Grande (Arroyo el Diablo),23
11,Alvarado,Los Gauchos,3
11,Alvarado,El Capricho,5
11,Alvarado,El Oasis,2
11,Alvarado,La Isleta de los Naranjos,13
11,Alvarado,Puerto Lobo,10
11,Alvarado,Los Jácome,3
11,Alvarado,Villa Rica [Clud de Golf],163
11,Alvarado,Vera Sur,9
11,Alvarado,Pueblo Nuevo,3
11,Alvarado,Los Cocos,2
11,Alvarado,Isla del Sancho,2
11,Alvarado,La Carreta,6
11,Alvarado,Giraluna,2
11,Alvarado,Playa Sol,2
11,Alvarado,Playa Cházaro,3
11,Alvarado,Alto Simón,3
11,Alvarado,Buena Vista,10
11,Alvarado,Buenos Aires,4
11,Alvarado,La Candelaria,4
11,Alvarado,San Bruno,2
11,Alvarado,El Ciruelo,2
11,Alvarado,El Ciruelo,4
11,Alvarado,Constanza,19
11,Alvarado,El Corte,13
11,Alvarado,La Esperanza,26
11,Alvarado,Gabriel Vázquez Peña,2
11,Alvarado,La Laguna,10
11,Alvarado,La Loma,9
11,Alvarado,Macuile,7
11,Alvarado,El Mangal,36
11,Alvarado,Margarito García,8
11,Alvarado,Nuevo Progreso,148
11,Alvarado,Los Pajarillos (Corcobado),1
11,Alvarado,Paso de la Calentura,7
11,Alvarado,Paso de la Culata,16
11,Alvarado,La Piedra,6
11,Alvarado,Procopio Cruz,2
11,Alvarado,Punta de Limón,6
11,Alvarado,Punta de Plata,1
11,Alvarado,Punta de Plata,2
11,Alvarado,Mallorca [Residencial],57
11,Alvarado,María Teresa,4
11,Alvarado,San Juan,7
11,Alvarado,Sinatín,6
11,Alvarado,Ricardo Vinicio Ruiz Ramón,6
11,Alvarado,La Sabaneta (Colonia Adolfo Ruiz Cortines),13
11,Alvarado,Cenzontle,8
11,Alvarado,La Chabelita,2
11,Alvarado,Condominios Cormorán,14
11,Alvarado,Punta Grande,133
11,Alvarado,Finca San Luis,1
11,Alvarado,Juan Martínez,2
11,Alvarado,Juan Pérez,6
11,Alvarado,El Mirador,2
11,Alvarado,El Porvenir,2
11,Alvarado,Puerto Escondido,1
11,Alvarado,Rincón del Conchal,188
11,Alvarado,El Sabañón,2
11,Alvarado,Tarache,11
11,Alvarado,Boca de Puquita,15
11,Alvarado,Las Brisas,6
11,Alvarado,Cenón,6
11,Alvarado,Feed Lost Tiburón,2
11,Alvarado,Punta Tiburón,658
11,Alvarado,Marcos Torres,1
11,Alvarado,Playas del Conchal,1889
11,Alvarado,Román Galván,2
11,Alvarado,Santa Rita,33
11,Alvarado,Basanta,18
11,Alvarado,Las Tunas,4
11,Alvarado,Tecolapilla,22
11,Alvarado,Antorchista Aquiles Córdoba Morán,197
11,Alvarado,Playa de los Palacios,5
11,Alvarado,Herón Proal,1621
11,Alvarado,Santa María Buena Vista,7
11,Alvarado,Paso Salinas,22
11,Alvarado,Banus,659
11,Alvarado,La Concha,3
11,Alvarado,Fraccionamiento las Lomas,1574
11,Alvarado,Vista Bella,147
11,Alvarado,Lomas del Sol,2177
11,Alvarado,Residencial Playa Dorada,240
11,Alvarado,Instituto Tecnológico Superior de Alvarado,2
11,Alvarado,Loma de la Cruz,2
11,Alvarado,María del Rosario,4
11,Alvarado,Fraccionamiento el Sendero Residencial,263
11,Alvarado,Colonia Unidad Antorchista,145
11,Alvarado,Fraccionamiento Lomas de la Rioja,1268
11,Alvarado,Fraccionamiento los Manantiales Residencial,52
11,Alvarado,Fraccionamiento Dos Riberas,23
11,Alvarado,Real Mandinga,258
11,Alvarado,Costa Diamante,10
11,Alvarado,Las Olas,27
11,Alvarado,Localidades de una vivienda,179
11,Alvarado,Localidades de dos viviendas,122
12,Amatitlán,Total del Municipio,7866
12,Amatitlán,Amatitlán,1314
12,Amatitlán,El Azuzul,141
12,Amatitlán,El Corte,2203
12,Amatitlán,Chichimeco,45
12,Amatitlán,Dos Bocas,1127
12,Amatitlán,El Mulato,368
12,Amatitlán,Nuevo Paraíso,174
12,Amatitlán,Las Palomas,166
12,Amatitlán,Juan de la Luz Enríquez (Los Tenates),246
12,Amatitlán,Varas Prietas,148
12,Amatitlán,Zacapexco,258
12,Amatitlán,La Vuelta de Zopelican,241
12,Amatitlán,Playa la Luz,14
12,Amatitlán,Boca del Río,264
12,Amatitlán,Los Pinos (Buena Esperanza),166
12,Amatitlán,Jobo Chico (Maguey),105
12,Amatitlán,Rancho Nuevo (Los Cerros),555
12,Amatitlán,San Basilio,29
12,Amatitlán,Rancho Alegre,185
12,Amatitlán,Las Palmas,7
12,Amatitlán,Playa Jolote,2
12,Amatitlán,San Bernardo,12
12,Amatitlán,La Soledad,5
12,Amatitlán,Caliapan,4
12,Amatitlán,El Amateco,9
12,Amatitlán,El Remolino,9
12,Amatitlán,La Isleta,8
12,Amatitlán,La Guadalupe,61
12,Amatitlán,Localidades de una vivienda,2
12,Amatitlán,Localidades de dos viviendas,9
13,Naranjos Amatlán,Total del Municipio,26843
13,Naranjos Amatlán,Naranjos,19272
13,Naranjos Amatlán,Amatlán,1726
13,Naranjos Amatlán,Buenos Aires,89
13,Naranjos Amatlán,Cervantes,714
13,Naranjos Amatlán,Diego González,36
13,Naranjos Amatlán,La Empalizada,186
13,Naranjos Amatlán,Galeana,538
13,Naranjos Amatlán,Monte Grande (El Águila),131
13,Naranjos Amatlán,Melchor Ocampo,188
13,Naranjos Amatlán,Totomoxtepec,68
13,Naranjos Amatlán,La Verónica,48
13,Naranjos Amatlán,Zaragoza,438
13,Naranjos Amatlán,La Azteca,64
13,Naranjos Amatlán,Escobal,85
13,Naranjos Amatlán,Ojo de Brea,88
13,Naranjos Amatlán,Rancho Nuevo,815
13,Naranjos Amatlán,San Benito,64
13,Naranjos Amatlán,Soledad Chiquita,137
13,Naranjos Amatlán,El Ojital,112
13,Naranjos Amatlán,Buena Vista,41
13,Naranjos Amatlán,Ejido el Aguacate,90
13,Naranjos Amatlán,El Llano (Ocampo),125
13,Naranjos Amatlán,El Mangal,4
13,Naranjos Amatlán,Colonia el Trébol,1249
13,Naranjos Amatlán,Zapupe,5
13,Naranjos Amatlán,La Quebradora,8
13,Naranjos Amatlán,El Viejo,1
13,Naranjos Amatlán,El Capricho,3
13,Naranjos Amatlán,El Compadre,4
13,Naranjos Amatlán,Tancochín I,10
13,Naranjos Amatlán,Tancochín II,1
13,Naranjos Amatlán,El Comején,13
13,Naranjos Amatlán,Puentes Cuates,6
13,Naranjos Amatlán,El Sacrificio I,3
13,Naranjos Amatlán,Juan Cervantes Hernández,2
13,Naranjos Amatlán,Santa Anita,1
13,Naranjos Amatlán,El Bohío (El Moralillo),12
13,Naranjos Amatlán,El Sacrificio II,5
13,Naranjos Amatlán,El Treinta y Cinco,5
13,Naranjos Amatlán,El Conejo,2
13,Naranjos Amatlán,El Hedal,4
13,Naranjos Amatlán,Nueva Esperanza,44
13,Naranjos Amatlán,La Verónica,9
13,Naranjos Amatlán,San Miguel,9
13,Naranjos Amatlán,El Paraíso,2
13,Naranjos Amatlán,San Rafael,3
13,Naranjos Amatlán,La Mina,6
13,Naranjos Amatlán,Ejido de Ocampo,3
13,Naranjos Amatlán,Las Palmas,2
13,Naranjos Amatlán,El Tarro,4
13,Naranjos Amatlán,Campo Real,5
13,Naranjos Amatlán,Ángel Maya Escamilla,2
13,Naranjos Amatlán,El Calipso,5
13,Naranjos Amatlán,La Soledad,55
13,Naranjos Amatlán,La Joya,1
13,Naranjos Amatlán,Kilómetro Noventa y Tres,5
13,Naranjos Amatlán,Luis Manuel Gallardo,5
13,Naranjos Amatlán,El Mangal,5
13,Naranjos Amatlán,El Molino,9
13,Naranjos Amatlán,El Moneque,3
13,Naranjos Amatlán,Mata de Caña,3
13,Naranjos Amatlán,Santa Rosa,19
13,Naranjos Amatlán,Zanja Zapupe,32
13,Naranjos Amatlán,Colonia Mariano Escobedo,17
13,Naranjos Amatlán,Manuel González Santiago,2
13,Naranjos Amatlán,Los Colorines (El Trébol),59
13,Naranjos Amatlán,La Ceiba,12
13,Naranjos Amatlán,Colonia CNOP (Entrada de los Pinos),5
13,Naranjos Amatlán,El Mangal,12
13,Naranjos Amatlán,Las Chacas,6
13,Naranjos Amatlán,El Diecinueve,5
13,Naranjos Amatlán,Sitio Viejo,4
13,Naranjos Amatlán,Emilio Polanco,44
13,Naranjos Amatlán,Sector Quemador,49
13,Naranjos Amatlán,Santa Diana,4
13,Naranjos Amatlán,Localidades de una vivienda,125
13,Naranjos Amatlán,Localidades de dos viviendas,49
14,Amatlán de los Reyes,Total del Municipio,46955
14,Amatlán de los Reyes,Amatlán de los Reyes,10888
14,Amatlán de los Reyes,Los Ángeles,364
14,Amatlán de los Reyes,Cacahuatal,1652
14,Amatlán de los Reyes,Cañada Blanca,596
14,Amatlán de los Reyes,Cruz de los Naranjos,135
14,Amatlán de los Reyes,Chilpanapa,150
14,Amatlán de los Reyes,San Antonio Fraternidad,1032
14,Amatlán de los Reyes,Guadalupe (La Patrona),3652
14,Amatlán de los Reyes,Colonia José María Morelos (Santa Ana),313
14,Amatlán de los Reyes,Manuel León (San José de Gracia),2287
14,Amatlán de los Reyes,Ojo de Agua Grande,358
14,Amatlán de los Reyes,Ojo de Agua Grande (California),746
14,Amatlán de los Reyes,El Otate,749
14,Amatlán de los Reyes,Paraje Nuevo,4206
14,Amatlán de los Reyes,Peñuela,5411
14,Amatlán de los Reyes,San Pedro la Pesca,315
14,Amatlán de los Reyes,Potrero Viejo,2064
14,Amatlán de los Reyes,San Rafael Río Seco,1578
14,Amatlán de los Reyes,Colonia la Toma,558
14,Amatlán de los Reyes,Trapiche Viejo,1200
14,Amatlán de los Reyes,Venta Parada,512
14,Amatlán de los Reyes,El Moral,205
14,Amatlán de los Reyes,Colonia Emiliano Zapata,403
14,Amatlán de los Reyes,Parada la Concha,360
14,Amatlán de los Reyes,Ojo Chico,102
14,Amatlán de los Reyes,Atoyaquillo,373
14,Amatlán de los Reyes,Colonia la Selva,304
14,Amatlán de los Reyes,Ignacio Zaragoza,651
14,Amatlán de los Reyes,El Carmen,9
14,Amatlán de los Reyes,San Miguel,32
14,Amatlán de los Reyes,El Oasis,107
14,Amatlán de los Reyes,La Primavera,46
14,Amatlán de los Reyes,La Loma,133
14,Amatlán de los Reyes,Torrecillas,337
14,Amatlán de los Reyes,San Luis,38
14,Amatlán de los Reyes,Rancho Trejo,149
14,Amatlán de los Reyes,Colonia San Francisco,265
14,Amatlán de los Reyes,La Joya,74
14,Amatlán de los Reyes,La Condusa,70
14,Amatlán de los Reyes,El Porvenir,68
14,Amatlán de los Reyes,Kilómetro Once,18
14,Amatlán de los Reyes,San Lucas,2
14,Amatlán de los Reyes,San Antonio,4
14,Amatlán de los Reyes,Santa Rita (Rodaciano Vázquez),11
14,Amatlán de los Reyes,El Payán,15
14,Amatlán de los Reyes,El Porvenir,9
14,Amatlán de los Reyes,El Saltillo,10
14,Amatlán de los Reyes,Margarita Flores,3
14,Amatlán de los Reyes,Colonia las Gardenias,441
14,Amatlán de los Reyes,Desviación a Potrero,1
14,Amatlán de los Reyes,La Esperanza,6
14,Amatlán de los Reyes,Parada el Cucharo,25
14,Amatlán de los Reyes,Los Pinos,22
14,Amatlán de los Reyes,El Roble,30
14,Amatlán de los Reyes,Los Sánchez,44
14,Amatlán de los Reyes,Los Tapia,31
14,Amatlán de los Reyes,El Piave,2
14,Amatlán de los Reyes,Playa Azul,5
14,Amatlán de los Reyes,La Atlántida,8
14,Amatlán de los Reyes,La Cantera,5
14,Amatlán de los Reyes,Nunila Pitol Osorno,11
14,Amatlán de los Reyes,Acayojalpan,25
14,Amatlán de los Reyes,Palos Verdes,15
14,Amatlán de los Reyes,Colonia FREDEPO Peñuela,87
14,Amatlán de los Reyes,El Cóndor,4
14,Amatlán de los Reyes,Piedra de Agua,8
14,Amatlán de los Reyes,La Balsa,89
14,Amatlán de los Reyes,Zacatipan,27
14,Amatlán de los Reyes,Centro de Readaptación Social,1011
14,Amatlán de los Reyes,Colinas de San José,2261
14,Amatlán de los Reyes,Rancho Paredes,1
14,Amatlán de los Reyes,Colonia las Aguas y las Estrellas,15
14,Amatlán de los Reyes,Ampliación Buena Vista,206
14,Amatlán de los Reyes,Loma del Carmen,9
14,Amatlán de los Reyes,El Clarín,2
14,Amatlán de los Reyes,Localidades de una vivienda,29
14,Amatlán de los Reyes,Localidades de dos viviendas,1022
15,Angel R. Cabada,Total del Municipio,33839
15,Angel R. Cabada,Ángel R. Cabada,13225
15,Angel R. Cabada,Brazo de la Palma (El Rincón Caliente),536
15,Angel R. Cabada,El Escobillal,817
15,Angel R. Cabada,La Esperanza,46
15,Angel R. Cabada,La Florida,674
15,Angel R. Cabada,Paso del Ingenio,653
15,Angel R. Cabada,Ixhuapan,329
15,Angel R. Cabada,Laguna Colorada (Anexo Plan de los Naranjos),188
15,Angel R. Cabada,Laguna de Majahual (Río de Cañas),639
15,Angel R. Cabada,Laguna Verde (La Esperanza),313
15,Angel R. Cabada,Los Lirios,1101
